   0.0000000000000000        22351.379444175604     
  4.99999970197677612E-002   18714.111393317900     
  9.99999940395355225E-002   15076.843342460199     
  0.14999999105930328        11439.575291602499     
  0.19999998807907104        7881.7685122383209     
  0.25000000000000000        4898.5992231794598     
  0.29999998211860657        3089.9020075877220     
  0.34999999403953552        2356.0049900392974     
  0.39999997615814209        1948.7190325490947     
  0.44999998807907104        1521.0859024290583     
  0.50000000000000000        1201.4802691696743     
  0.55000001192092896        1001.3253563734410     
  0.59999996423721313        811.48490981666134     
  0.64999997615814209        652.09282823148556     
  0.69999998807907104        555.23730031957803     
  0.75000000000000000        504.73230458714710     
  0.79999995231628418        443.35945094646240     
  0.84999996423721313        356.81704404131511     
  0.89999997615814209        326.30786096126360     
  0.94999998807907104        289.56548942785133     
   1.0000000000000000        252.82311789443904     
   1.0499999523162842        216.08079016133638     
